HITId,WorkerId,batch,kind,itemnum,value,English,country,answer,sentence
adjH156,adjS124,1,Input.id,35,extra-twenty-feet-sent-distance-2,TRUE,TRUE,9,Someone traveled an extra twenty feet.
adjH182,adjS166,1,Input.id,35,collegial-twenty-lawyers-sent-human-0,TRUE,TRUE,3,We served dinner to a collegial twenty lawyers.
adjH43,adjS164,1,Input.id,35,haunting-twenty-acts-sent-unitlike-2,FALSE,TRUE,9,It lasted a haunting twenty acts.
adjH101,adjS7,1,Input.id,35,mediocre-twenty-yards-sent-distance-2,TRUE,TRUE,8,Someone traveled a mediocre twenty yards.
adjH139,adjS167,1,Input.id,35,beautiful-twenty-feet-sent-distance-0,TRUE,TRUE,10,He drove a beautiful twenty feet.
adjH17,adjS56,1,Input.id,35,record-setting-three-steps-sent-distance-1,TRUE,TRUE,9,Somone walked a record-setting three steps.
adjH169,adjS173,1,Input.id,35,record-setting-five-acts-sent-unitlike-0,TRUE,TRUE,10,Luis took in a record-setting five acts.
adjH187,adjS63,1,Input.id,35,substantial-twenty-blocks-sent-distance-0,TRUE,TRUE,8,He drove a substantial twenty blocks.
adjH100,adjS70,1,Input.id,35,substantial-five-actors-sent-human-1,TRUE,TRUE,10,A substantial five actors greeted us at the door.
adjH192,adjS43,1,Input.id,35,lovely-three-pianists-sent-human-2,TRUE,TRUE,4,We congratulated a lovely three pianists.
adjH88,adjS79,1,Input.id,35,disappointing-three-marbles-sent-objects-2,TRUE,TRUE,7,Someone saw a disappointing three marbles.
adjH200,adjS30,1,Input.id,35,disappointing-twenty-operas-sent-art-0,TRUE,TRUE,6,The newspaper reviewed a disappointing twenty operas.
adjH77,adjS1,1,Input.id,35,meager-twenty-hours-sent-temporal-0,TRUE,TRUE,10,The family spent a meager twenty hours in London.
adjH4,adjS19,1,Input.id,35,remarkable-three-weeks-sent-temporal-0,TRUE,TRUE,10,The family spent a remarkable three weeks in London.
adjH148,adjS126,1,Input.id,35,meager-five-chairs-sent-objects-2,TRUE,TRUE,8,Someone saw a meager five chairs.
adjH61,adjS184,1,Input.id,35,record-setting-twenty-acts-sent-unitlike-0,TRUE,TRUE,8,Luis took in a record-setting twenty acts.
adjH158,adjS52,1,Input.id,35,lovely-five-feet-sent-distance-0,TRUE,TRUE,4,He drove a lovely five feet.
adjH140,adjS41,1,Input.id,35,disgusting-five-athletes-sent-human-2,TRUE,TRUE,7,We congratulated a disgusting five athletes.
adjH118,adjS24,1,Input.id,35,mere-five-weeks-sent-temporal-1,TRUE,TRUE,9,The diplomat worked a mere five weeks in Nairobi.
adjH73,adjS180,1,Input.id,35,uninviting-twenty-Americans-sent-human-2,TRUE,TRUE,3,We congratulated an uninviting twenty Americans.
adjH71,adjS18,1,Input.id,35,pathetic-twenty-acts-sent-unitlike-2,TRUE,TRUE,10,It lasted a pathetic twenty acts.
adjH184,adjS128,1,Input.id,35,soothing-five-years-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a soothing five years in Nairobi.
adjH28,adjS26,1,Input.id,35,measly-five-paintings-sent-art-1,TRUE,TRUE,8,I experienced a measly five paintings.
adjH70,adjS114,1,Input.id,35,soothing-five-shows-sent-art-1,TRUE,TRUE,6,I experienced a soothing five shows.
adjH180,adjS27,1,Input.id,35,paltry-twenty-books-sent-art-2,TRUE,TRUE,7,Please enjoy a paltry twenty books.
adjH13,adjS78,1,Input.id,35,surprising-five-books-sent-art-1,TRUE,TRUE,4,I experienced a surprising five books.
adjH121,adjS94,1,Input.id,35,impressive-five-blocks-sent-distance-1,FALSE,TRUE,8,Somone walked an impressive five blocks.
adjH19,adjS46,1,Input.id,36,remarkable-five-years-sent-temporal-1,TRUE,TRUE,9,The diplomat worked a remarkable five years in Nairobi.
adjH149,adjS61,1,Input.id,36,soothing-five-paragraphs-sent-unitlike-1,FALSE,FALSE,10,They consumed a soothing five paragraphs.
adjH175,adjS74,1,Input.id,36,devastating-twenty-marbles-sent-objects-1,TRUE,TRUE,8,They discovered a devastating twenty marbles.
adjH99,adjS83,1,Input.id,36,record-setting-twenty-steps-sent-distance-2,TRUE,TRUE,9,Someone traveled a record-setting twenty steps.
adjH14,adjS181,1,Input.id,36,measly-twenty-paintings-sent-art-1,TRUE,TRUE,7,I experienced a measly twenty paintings.
adjH144,adjS123,1,Input.id,36,haunting-three-weeks-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a haunting three weeks in Nairobi.
adjH81,adjS143,1,Input.id,36,orange-twenty-desks-sent-objects-1,TRUE,TRUE,4,They discovered an orange twenty desks.
adjH63,adjS200,1,Input.id,36,hideous-three-months-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a hideous three months in Nairobi.
adjH87,adjS6,1,Input.id,36,paltry-three-meals-sent-unitlike-1,TRUE,TRUE,9,They consumed a paltry three meals.
adjH50,adjS32,1,Input.id,36,paltry-twenty-bankers-sent-human-2,TRUE,TRUE,10,We congratulated a paltry twenty bankers.
adjH165,adjS85,1,Input.id,36,substantial-three-awards-sent-unitlike-2,TRUE,TRUE,7,It lasted a substantial three awards.
adjH141,adjS160,1,Input.id,36,hideous-twenty-actors-sent-human-2,TRUE,TRUE,8,We congratulated a hideous twenty actors.
adjH119,adjS57,1,Input.id,36,lovely-twenty-movies-sent-art-2,TRUE,TRUE,5,Please enjoy a lovely twenty movies.
adjH183,adjS139,1,Input.id,36,remarkable-five-actors-sent-human-1,TRUE,TRUE,9,A remarkable five actors greeted us at the door.
adjH146,adjS162,1,Input.id,36,surprising-twenty-students-sent-human-1,TRUE,TRUE,10,A surprising twenty students greeted us at the door.
adjH3,adjS111,1,Input.id,36,hefty-twenty-operas-sent-art-1,TRUE,TRUE,10,I experienced a hefty twenty operas.
adjH96,adjS69,1,Input.id,36,charming-twenty-bananas-sent-objects-2,FALSE,FALSE,7,Someone saw a charming twenty bananas.
adjH39,adjS170,1,Input.id,36,charming-twenty-blocks-sent-distance-0,TRUE,TRUE,9,He drove a charming twenty blocks.
adjH161,adjS159,1,Input.id,36,mediocre-five-pages-sent-unitlike-0,TRUE,TRUE,6,Luis took in a mediocre five pages.
adjH127,adjS64,1,Input.id,36,substantial-three-awards-sent-unitlike-0,TRUE,TRUE,4,Luis took in a substantial three awards.
adjH82,adjS199,1,Input.id,36,incredible-three-trays-sent-objects-2,TRUE,TRUE,10,Someone saw an incredible three trays.
adjH143,adjS91,1,Input.id,36,incredible-five-shows-sent-art-0,TRUE,TRUE,10,The newspaper reviewed an incredible five shows.
adjH132,adjS35,1,Input.id,36,paltry-twenty-meters-sent-distance-1,TRUE,TRUE,6,Somone walked a paltry twenty meters.
adjH162,adjS136,1,Input.id,36,big-five-cans-sent-objects-0,TRUE,TRUE,3,She bought a big five cans.
adjH159,adjS20,1,Input.id,36,record-setting-twenty-paragraphs-sent-unitlike-0,TRUE,FALSE,9,Luis took in a record-setting twenty paragraphs.
adjH179,adjS165,1,Input.id,36,hideous-twenty-apples-sent-objects-2,TRUE,TRUE,10,Someone saw a hideous twenty apples.
adjH112,adjS86,1,Input.id,36,hefty-twenty-hours-sent-temporal-2,TRUE,TRUE,6,The tourish stayed a hefty twenty hours in Papua New Guinea.
adjH33,adjS82,1,Input.id,36,remarkable-three-paintings-sent-art-2,TRUE,TRUE,8,Please enjoy a remarkable three paintings.
adjH24,adjS131,1,Input.id,36,whopping-five-shows-sent-art-1,TRUE,TRUE,10,I experienced a whopping five shows.
adjH60,adjS149,1,Input.id,36,hideous-five-blocks-sent-distance-0,TRUE,TRUE,6,He drove a hideous five blocks.
adjH21,adjS195,1,Input.id,36,pathetic-five-books-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a pathetic five books.
adjH173,adjS37,1,Input.id,36,lovely-five-operas-sent-art-2,TRUE,TRUE,5,Please enjoy a lovely five operas.
adjH105,adjS117,1,Input.id,36,soothing-five-weeks-sent-temporal-2,TRUE,TRUE,6,The tourish stayed a soothing five weeks in Papua New Guinea.
adjH199,adjS193,1,Input.id,36,ugly-twenty-shows-sent-art-2,TRUE,TRUE,10,Please enjoy an ugly twenty shows.
adjH76,adjS29,1,Input.id,36,hideous-twenty-awards-sent-unitlike-2,TRUE,TRUE,3,It lasted a hideous twenty awards.
adjH86,adjS134,1,Input.id,36,devastating-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,8,They consumed a devastating twenty paragraphs.
adjH168,adjS90,1,Input.id,36,unsatisfying-three-paintings-sent-art-1,TRUE,TRUE,7,I experienced an unsatisfying three paintings.
adjH90,adjS190,1,Input.id,36,uninviting-five-steps-sent-distance-0,TRUE,TRUE,1,He drove an uninviting five steps.
adjH8,adjS112,1,Input.id,36,record-setting-five-forks-sent-objects-0,TRUE,TRUE,1,She bought a record-setting five forks.
adjH31,adjS4,1,Input.id,36,beautiful-twenty-steps-sent-distance-2,TRUE,TRUE,8,Someone traveled a beautiful twenty steps.
adjH106,adjS36,1,Input.id,36,substantial-five-athletes-sent-human-2,TRUE,TRUE,2,We congratulated a substantial five athletes.
adjH114,adjS129,1,Input.id,36,measly-twenty-bankers-sent-human-2,TRUE,TRUE,10,We congratulated a measly twenty bankers.
adjH67,adjS68,1,Input.id,36,lovely-three-days-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a lovely three days in Nairobi.
adjH6,adjS116,1,Input.id,36,astonishing-five-desks-sent-objects-1,TRUE,TRUE,8,They discovered an astonishing five desks.
adjH138,adjS55,1,Input.id,36,lovely-three-years-sent-temporal-0,TRUE,TRUE,10,The family spent a lovely three years in London.
adjH49,adjS97,1,Input.id,36,extra-three-hours-sent-temporal-1,TRUE,TRUE,10,The diplomat worked an extra three hours in Nairobi.
adjH163,adjS40,1,Input.id,36,uninviting-twenty-operas-sent-art-2,TRUE,TRUE,6,Please enjoy an uninviting twenty operas.
adjH36,adjS96,1,Input.id,36,uninviting-three-books-sent-art-0,TRUE,TRUE,4,The newspaper reviewed an uninviting three books.
adjH52,adjS12,1,Input.id,36,substantial-three-acts-sent-unitlike-2,TRUE,TRUE,8,It lasted a substantial three acts.
adjH160,adjS81,1,Input.id,36,haunting-three-bananas-sent-objects-0,TRUE,TRUE,6,She bought a haunting three bananas.
adjH142,adjS72,1,Input.id,36,hideous-twenty-blocks-sent-distance-0,TRUE,TRUE,6,He drove a hideous twenty blocks.
adjH116,adjS103,1,Input.id,36,hideous-twenty-steps-sent-distance-0,TRUE,TRUE,3,He drove a hideous twenty steps.
adjH10,adjS127,1,Input.id,36,extra-twenty-operas-sent-art-2,TRUE,TRUE,6,Please enjoy an extra twenty operas.
adjH45,adjS11,1,Input.id,36,large-three-chairs-sent-objects-1,TRUE,TRUE,7,They discovered a large three chairs.
adjH196,adjS118,1,Input.id,36,unsatisfying-twenty-blocks-sent-distance-0,TRUE,TRUE,9,He drove an unsatisfying twenty blocks.
adjH48,adjS198,1,Input.id,36,unsatisfying-twenty-pages-sent-unitlike-0,TRUE,TRUE,8,Luis took in an unsatisfying twenty pages.
adjH94,adjS39,1,Input.id,36,unsatisfying-twenty-athletes-sent-human-1,TRUE,TRUE,2,An unsatisfying twenty athletes greeted us at the door.
adjH170,adjS10,1,Input.id,36,staggering-five-chairs-sent-objects-1,TRUE,NA,8,They discovered a staggering five chairs.
adjH185,adjS130,1,Input.id,36,blue-twenty-bananas-sent-objects-2,TRUE,TRUE,3,Someone saw a blue twenty bananas.
adjH120,adjS121,1,Input.id,36,incredible-three-weeks-sent-temporal-1,TRUE,TRUE,8,The diplomat worked an incredible three weeks in Nairobi.
adjH35,adjS142,1,Input.id,36,lovely-twenty-shows-sent-art-2,TRUE,TRUE,7,Please enjoy a lovely twenty shows.
adjH172,adjS38,1,Input.id,36,whopping-five-paragraphs-sent-unitlike-2,TRUE,TRUE,10,It lasted a whopping five paragraphs.
adjH125,adjS47,1,Input.id,36,disappointing-five-days-sent-temporal-0,TRUE,TRUE,10,The family spent a disappointing five days in London.
adjH23,adjS146,1,Input.id,36,lovely-twenty-awards-sent-unitlike-2,TRUE,TRUE,8,It lasted a lovely twenty awards.
adjH5,adjS185,1,Input.id,36,uninviting-twenty-blocks-sent-distance-0,TRUE,TRUE,6,He drove an uninviting twenty blocks.
adjH198,adjS93,1,Input.id,36,mere-three-days-sent-temporal-2,TRUE,TRUE,8,The tourish stayed a mere three days in Papua New Guinea.
adjH197,adjS15,1,Input.id,36,extra-twenty-books-sent-art-1,TRUE,TRUE,8,I experienced an extra twenty books.
adjH137,adjS135,1,Input.id,36,whopping-five-yards-sent-distance-1,TRUE,TRUE,10,Somone walked a whopping five yards.
adjH193,adjS14,1,Input.id,36,ugly-three-teammates-sent-human-0,TRUE,TRUE,10,We served dinner to an ugly three teammates.
adjH44,adjS120,1,Input.id,36,devastating-twenty-steps-sent-distance-0,TRUE,TRUE,6,He drove a devastating twenty steps.
adjH66,adjS144,1,Input.id,36,mediocre-twenty-days-sent-temporal-0,TRUE,TRUE,7,The family spent a mediocre twenty days in London.
adjH15,adjS3,1,Input.id,36,hideous-five-paintings-sent-art-0,TRUE,TRUE,3,The newspaper reviewed a hideous five paintings.
adjH57,adjS194,1,Input.id,36,remarkable-three-hours-sent-temporal-2,TRUE,TRUE,8,The tourish stayed a remarkable three hours in Papua New Guinea.
adjH74,adjS54,1,Input.id,36,surprising-three-lawyers-sent-human-0,TRUE,TRUE,9,We served dinner to a surprising three lawyers.
adjH123,adjS169,1,Input.id,36,paltry-three-weeks-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a paltry three weeks in Nairobi.
adjH135,adjS88,1,Input.id,36,ugly-three-acts-sent-unitlike-2,FALSE,TRUE,10,It lasted an ugly three acts.
adjH182,adjS166,1,Input.id,36,mere-three-days-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a mere three days in Nairobi.
adjH43,adjS164,1,Input.id,36,hideous-five-steps-sent-distance-1,FALSE,TRUE,4,Somone walked a hideous five steps.
adjH153,adjS45,1,Input.id,36,devastating-five-yards-sent-distance-2,FALSE,TRUE,3,Someone traveled a devastating five yards.
adjH40,adjS59,1,Input.id,36,measly-five-feet-sent-distance-0,TRUE,TRUE,7,He drove a measly five feet.
adjH139,adjS167,1,Input.id,36,record-setting-five-paintings-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a record-setting five paintings.
adjH16,adjS158,1,Input.id,36,unsatisfying-five-days-sent-temporal-2,TRUE,TRUE,6,The tourish stayed an unsatisfying five days in Papua New Guinea.
adjH100,adjS70,1,Input.id,36,beautiful-five-feet-sent-distance-2,TRUE,TRUE,10,Someone traveled a beautiful five feet.
adjH192,adjS43,1,Input.id,36,pathetic-five-shows-sent-art-2,TRUE,TRUE,10,Please enjoy a pathetic five shows.
adjH88,adjS79,1,Input.id,36,beautiful-twenty-days-sent-temporal-2,TRUE,TRUE,9,The tourish stayed a beautiful twenty days in Papua New Guinea.
adjH200,adjS30,1,Input.id,36,astonishing-twenty-awards-sent-unitlike-2,TRUE,TRUE,2,It lasted an astonishing twenty awards.
adjH77,adjS1,1,Input.id,36,astonishing-three-books-sent-art-1,TRUE,TRUE,8,I experienced an astonishing three books.
adjH4,adjS19,1,Input.id,36,meager-three-pages-sent-unitlike-0,TRUE,TRUE,10,Luis took in a meager three pages.
adjH178,adjS71,1,Input.id,36,mediocre-five-blocks-sent-distance-2,TRUE,TRUE,10,Someone traveled a mediocre five blocks.
adjH158,adjS52,1,Input.id,36,soothing-five-days-sent-temporal-1,TRUE,TRUE,7,The diplomat worked a soothing five days in Nairobi.
adjH134,adjS89,1,Input.id,36,disgusting-twenty-steps-sent-distance-0,TRUE,TRUE,4,He drove a disgusting twenty steps.
adjH115,adjS5,1,Input.id,36,remarkable-twenty-acts-sent-unitlike-1,TRUE,TRUE,9,They consumed a remarkable twenty acts.
adjH118,adjS24,1,Input.id,36,unsatisfying-five-marbles-sent-objects-2,TRUE,TRUE,9,Someone saw an unsatisfying five marbles.
adjH47,adjS31,1,Input.id,36,record-setting-twenty-students-sent-human-0,TRUE,TRUE,8,We served dinner to a record-setting twenty students.
adjH85,adjS161,1,Input.id,36,ugly-five-months-sent-temporal-2,TRUE,TRUE,8,The tourish stayed an ugly five months in Papua New Guinea.
adjH28,adjS26,1,Input.id,36,staggering-twenty-weeks-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a staggering twenty weeks in Nairobi.
adjH70,adjS114,1,Input.id,36,soothing-three-books-sent-art-0,TRUE,TRUE,3,The newspaper reviewed a soothing three books.
adjH46,adjS53,1,Input.id,36,disappointing-three-acts-sent-unitlike-0,TRUE,TRUE,7,Luis took in a disappointing three acts.
adjH98,adjS17,1,Input.id,36,beautiful-three-feet-sent-distance-1,TRUE,TRUE,4,Somone walked a beautiful three feet.
adjH108,adjS115,1,Input.id,36,mere-five-acts-sent-unitlike-1,FALSE,FALSE,10,They consumed a mere five acts.
adjH19,adjS46,1,Input.id,4,lovely-three-lawyers-sent-human-0,TRUE,TRUE,2,We served dinner to a lovely three lawyers.
adjH1,adjS176,1,Input.id,4,record-setting-three-shows-sent-art-2,TRUE,TRUE,6,Please enjoy a record-setting three shows.
adjH62,adjS80,1,Input.id,4,devastating-three-blocks-sent-distance-2,TRUE,TRUE,8,Someone traveled a devastating three blocks.
adjH175,adjS74,1,Input.id,4,paltry-five-paintings-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a paltry five paintings.
adjH72,adjS60,1,Input.id,4,whopping-three-doctors-sent-human-1,TRUE,TRUE,10,A whopping three doctors greeted us at the door.
adjH99,adjS83,1,Input.id,4,record-setting-twenty-meals-sent-unitlike-0,TRUE,TRUE,9,Luis took in a record-setting twenty meals.
adjH195,adjS183,1,Input.id,4,disgusting-three-lawyers-sent-human-1,TRUE,TRUE,5,A disgusting three lawyers greeted us at the door.
adjH20,adjS109,1,Input.id,4,substantial-twenty-operas-sent-art-0,TRUE,TRUE,4,The newspaper reviewed a substantial twenty operas.
adjH14,adjS181,1,Input.id,4,record-setting-twenty-feet-sent-distance-1,TRUE,TRUE,7,Somone walked a record-setting twenty feet.
adjH126,adjS98,1,Input.id,4,remarkable-five-athletes-sent-human-2,TRUE,TRUE,9,We congratulated a remarkable five athletes.
adjH29,adjS25,1,Input.id,4,haunting-twenty-bananas-sent-objects-1,TRUE,TRUE,2,They discovered a haunting twenty bananas.
adjH34,adjS172,1,Input.id,4,small-three-chairs-sent-objects-1,TRUE,TRUE,2,They discovered a small three chairs.
adjH37,adjS62,1,Input.id,4,surprising-five-hours-sent-temporal-0,TRUE,TRUE,5,The family spent a surprising five hours in London.
adjH89,adjS163,1,Input.id,4,uninviting-five-doctors-sent-human-2,TRUE,TRUE,3,We congratulated an uninviting five doctors.
adjH119,adjS57,1,Input.id,4,mere-three-paragraphs-sent-unitlike-2,TRUE,TRUE,10,It lasted a mere three paragraphs.
adjH3,adjS111,1,Input.id,4,pathetic-three-paintings-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a pathetic three paintings.
adjH58,adjS150,1,Input.id,4,uninviting-twenty-meals-sent-unitlike-1,TRUE,TRUE,3,They consumed an uninviting twenty meals.
adjH145,adjS179,1,Input.id,4,mere-five-awards-sent-unitlike-2,TRUE,TRUE,9,It lasted a mere five awards.
adjH96,adjS69,1,Input.id,4,impressive-three-movies-sent-art-1,FALSE,FALSE,8,I experienced an impressive three movies.
adjH154,adjS34,1,Input.id,4,pathetic-three-teammates-sent-human-2,TRUE,TRUE,3,We congratulated a pathetic three teammates.
adjH39,adjS170,1,Input.id,4,uninviting-twenty-cans-sent-objects-2,TRUE,TRUE,7,Someone saw an uninviting twenty cans.
adjH54,adjS196,1,Input.id,4,round-three-students-sent-human-2,TRUE,TRUE,2,We congratulated a round three students.
adjH127,adjS64,1,Input.id,4,astonishing-twenty-operas-sent-art-0,TRUE,TRUE,9,The newspaper reviewed an astonishing twenty operas.
adjH82,adjS199,1,Input.id,4,hideous-twenty-movies-sent-art-1,TRUE,TRUE,9,I experienced a hideous twenty movies.
adjH132,adjS35,1,Input.id,4,pathetic-five-acts-sent-unitlike-0,TRUE,TRUE,3,Luis took in a pathetic five acts.
adjH159,adjS20,1,Input.id,4,beautiful-five-movies-sent-art-0,TRUE,FALSE,2,The newspaper reviewed a beautiful five movies.
adjH103,adjS13,1,Input.id,4,substantial-five-weeks-sent-temporal-2,TRUE,TRUE,5,The tourish stayed a substantial five weeks in Papua New Guinea.
adjH112,adjS86,1,Input.id,4,paltry-five-yards-sent-distance-2,TRUE,TRUE,10,Someone traveled a paltry five yards.
adjH33,adjS82,1,Input.id,4,record-setting-three-weeks-sent-temporal-2,TRUE,TRUE,10,The tourish stayed a record-setting three weeks in Papua New Guinea.
adjH122,adjS113,1,Input.id,4,devastating-five-days-sent-temporal-0,TRUE,TRUE,9,The family spent a devastating five days in London.
adjH60,adjS149,1,Input.id,4,substantial-three-years-sent-temporal-0,TRUE,TRUE,7,The family spent a substantial three years in London.
adjH21,adjS195,1,Input.id,4,enchanting-three-yards-sent-distance-0,TRUE,TRUE,9,He drove an enchanting three yards.
adjH102,adjS110,1,Input.id,4,beautiful-five-paragraphs-sent-unitlike-1,TRUE,TRUE,4,They consumed a beautiful five paragraphs.
adjH130,adjS58,1,Input.id,4,big-five-lawyers-sent-human-2,TRUE,TRUE,4,We congratulated a big five lawyers.
adjH173,adjS37,1,Input.id,4,lovely-three-hours-sent-temporal-0,TRUE,TRUE,10,The family spent a lovely three hours in London.
adjH80,adjS137,1,Input.id,4,uninviting-five-blocks-sent-distance-0,TRUE,TRUE,10,He drove an uninviting five blocks.
adjH7,adjS50,1,Input.id,4,disappointing-twenty-meters-sent-distance-2,TRUE,TRUE,10,Someone traveled a disappointing twenty meters.
adjH194,adjS95,1,Input.id,4,pathetic-twenty-shows-sent-art-1,TRUE,TRUE,5,I experienced a pathetic twenty shows.
adjH86,adjS134,1,Input.id,4,charming-five-paragraphs-sent-unitlike-2,TRUE,TRUE,10,It lasted a charming five paragraphs.
adjH168,adjS90,1,Input.id,4,mere-three-pianists-sent-human-2,TRUE,TRUE,6,We congratulated a mere three pianists.
adjH8,adjS112,1,Input.id,4,extra-three-acts-sent-unitlike-1,TRUE,TRUE,2,They consumed an extra three acts.
adjH31,adjS4,1,Input.id,4,beautiful-five-operas-sent-art-1,TRUE,TRUE,3,I experienced a beautiful five operas.
adjH106,adjS36,1,Input.id,4,unsatisfying-five-feet-sent-distance-0,TRUE,TRUE,8,He drove an unsatisfying five feet.
adjH83,adjS148,1,Input.id,4,paltry-five-bankers-sent-human-0,TRUE,TRUE,9,We served dinner to a paltry five bankers.
adjH114,adjS129,1,Input.id,4,staggering-twenty-months-sent-temporal-0,TRUE,TRUE,10,The family spent a staggering twenty months in London.
adjH67,adjS68,1,Input.id,4,ugly-three-paragraphs-sent-unitlike-0,TRUE,TRUE,4,Luis took in an ugly three paragraphs.
adjH188,adjS177,1,Input.id,4,surprising-three-steps-sent-distance-1,TRUE,TRUE,7,Somone walked a surprising three steps.
adjH138,adjS55,1,Input.id,4,disappointing-three-blocks-sent-distance-0,TRUE,TRUE,10,He drove a disappointing three blocks.
adjH128,adjS119,1,Input.id,4,shy-twenty-athletes-sent-human-0,TRUE,TRUE,6,We served dinner to a shy twenty athletes.
adjH52,adjS12,1,Input.id,4,enchanting-three-paragraphs-sent-unitlike-0,TRUE,TRUE,7,Luis took in an enchanting three paragraphs.
adjH160,adjS81,1,Input.id,4,extra-five-meters-sent-distance-0,TRUE,TRUE,9,He drove an extra five meters.
adjH109,adjS157,1,Input.id,4,tall-five-apples-sent-objects-2,TRUE,TRUE,1,Someone saw a tall five apples.
adjH56,adjS171,1,Input.id,4,hideous-twenty-forks-sent-objects-2,TRUE,TRUE,9,Someone saw a hideous twenty forks.
adjH10,adjS127,1,Input.id,4,substantial-three-lawyers-sent-human-2,TRUE,TRUE,2,We congratulated a substantial three lawyers.
adjH45,adjS11,1,Input.id,4,extra-five-cans-sent-objects-2,TRUE,TRUE,2,Someone saw an extra five cans.
adjH30,adjS147,1,Input.id,4,meager-five-pages-sent-unitlike-2,TRUE,TRUE,10,It lasted a meager five pages.
adjH2,adjS107,1,Input.id,4,incredible-three-acts-sent-unitlike-2,TRUE,TRUE,7,It lasted an incredible three acts.
adjH113,adjS23,1,Input.id,4,pathetic-three-pencils-sent-objects-2,TRUE,TRUE,3,Someone saw a pathetic three pencils.
adjH93,adjS125,1,Input.id,4,hefty-twenty-trays-sent-objects-0,TRUE,FALSE,3,She bought a hefty twenty trays.
adjH104,adjS192,1,Input.id,4,extra-twenty-awards-sent-unitlike-2,TRUE,TRUE,9,It lasted an extra twenty awards.
adjH170,adjS10,1,Input.id,4,record-setting-three-marbles-sent-objects-0,TRUE,NA,10,She bought a record-setting three marbles.
adjH120,adjS121,1,Input.id,4,unsatisfying-five-books-sent-art-0,TRUE,TRUE,3,The newspaper reviewed an unsatisfying five books.
adjH35,adjS142,1,Input.id,4,remarkable-twenty-months-sent-temporal-2,TRUE,TRUE,8,The tourish stayed a remarkable twenty months in Papua New Guinea.
adjH95,adjS84,1,Input.id,4,extra-twenty-actors-sent-human-2,FALSE,FALSE,6,We congratulated an extra twenty actors.
adjH133,adjS153,1,Input.id,4,haunting-twenty-weeks-sent-temporal-2,TRUE,TRUE,1,The tourish stayed a haunting twenty weeks in Papua New Guinea.
adjH23,adjS146,1,Input.id,4,grinning-twenty-bankers-sent-human-1,TRUE,TRUE,9,A grinning twenty bankers greeted us at the door.
adjH5,adjS185,1,Input.id,4,mere-twenty-yards-sent-distance-1,TRUE,TRUE,9,Somone walked a mere twenty yards.
adjH55,adjS133,1,Input.id,4,haunting-twenty-movies-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a haunting twenty movies.
adjH193,adjS14,1,Input.id,4,meager-three-yards-sent-distance-0,TRUE,TRUE,9,He drove a meager three yards.
adjH123,adjS169,1,Input.id,4,charming-five-meters-sent-distance-2,TRUE,TRUE,8,Someone traveled a charming five meters.
adjH156,adjS124,1,Input.id,4,mere-five-forks-sent-objects-2,TRUE,TRUE,8,Someone saw a mere five forks.
adjH43,adjS164,1,Input.id,4,beautiful-five-meters-sent-distance-0,FALSE,TRUE,7,He drove a beautiful five meters.
adjH153,adjS45,1,Input.id,4,yellow-twenty-trays-sent-objects-1,FALSE,TRUE,1,They discovered a yellow twenty trays.
adjH101,adjS7,1,Input.id,4,impressive-three-operas-sent-art-2,TRUE,TRUE,9,Please enjoy an impressive three operas.
adjH169,adjS173,1,Input.id,4,record-setting-five-bananas-sent-objects-1,TRUE,TRUE,10,They discovered a record-setting five bananas.
adjH191,adjS16,1,Input.id,4,incredible-three-yards-sent-distance-0,TRUE,TRUE,8,He drove an incredible three yards.
adjH16,adjS158,1,Input.id,4,remarkable-twenty-awards-sent-unitlike-0,TRUE,TRUE,7,Luis took in a remarkable twenty awards.
adjH100,adjS70,1,Input.id,4,hefty-twenty-weeks-sent-temporal-0,TRUE,TRUE,10,The family spent a hefty twenty weeks in London.
adjH192,adjS43,1,Input.id,4,extra-twenty-awards-sent-unitlike-0,TRUE,TRUE,9,Luis took in an extra twenty awards.
adjH88,adjS79,1,Input.id,4,devastating-three-cans-sent-objects-0,TRUE,TRUE,4,She bought a devastating three cans.
adjH148,adjS126,1,Input.id,4,meager-five-years-sent-temporal-0,TRUE,TRUE,10,The family spent a meager five years in London.
adjH178,adjS71,1,Input.id,4,mere-five-belts-sent-objects-2,TRUE,TRUE,10,Someone saw a mere five belts.
adjH38,adjS141,1,Input.id,4,mere-twenty-movies-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a mere twenty movies.
adjH158,adjS52,1,Input.id,4,astonishing-three-desks-sent-objects-2,TRUE,TRUE,1,Someone saw an astonishing three desks.
adjH117,adjS152,1,Input.id,4,beautiful-five-students-sent-human-2,TRUE,TRUE,7,We congratulated a beautiful five students.
