sentence_idx,sentence
948196,"""But I am the eldest,"" cried the first child, ""and I know a great deal more than she does."""
9287653,"Maybe, underneath that calm exterior of yours, you're more ambitious than you seem."
10303458,"Thompson's a big cheese,big as they come."
890856,It’s not so easy as it looks.’
10958826,Your victories and your losses are shared by more than you know.
11327467,Richter's not as paranoid as you think.
268270,"Almost as quickly as it came the head went back to the body, and the man laughed harshly as he said, ""It isn't as easy as you think!"""
8648686,That's as fast as he can go?
3315698,"It's not easy with someone as secretive as you are, but of course, things got a lot easier when you got burned."
514036,But now I find that every man before the mast knows more than I do.
5478391,"Cleveland, and regret, more than I can express, that I am unable to"
8419321,He's a lot tougher than he looks.
11266899,"They just care about their country, same as I do."
11376634,He's faster than you'd think.
2062336,Blanche is twenty -- two years older than I am .
7960580,But seeing you like this is more than I can bear.
4773897,I've already got more than I can handle.
399370,"“Damn her, maybe she's got company there's lights, late as it is.”"
5904397,the things that ARE because they are BETTER than they are.
9934863,You wanna find out as much as we do.
7411730,"They're much more popular than you'd expect, or much less popular than you'd expect: just, sort of, interesting trends."
10377234,"I hope the owner of this place is as discreet as he looks, darling."
8288276,"Dude, your girlfriend here is tougher than you are."
7452693,"And that, strange as it may sound, gives me hope."
9422127,"Dr. Costa's almost as talented as you are, Sean."
6690839,"# Now, some other folks might be a little bit smarter than I am #"
9361434,It's fine as it is.
2930720,"Come five minutes to three, we're gonna be a hell of a lot closer than you think."
5011495,"And I was tel telling, I didn't realize that erm  not getting  a fa erm a squint patched was erm  as dangerous as it is, as, I was told by the ophthalamagist that she could, he could lose his eyesight if he hadn't erm  didn't get his eye patched because they will stop using the eye, and the eyesight would go."
7116840,"Yes, and it will be simpler than you think."
4708398,"Everybody's bound to be better than I am, yes."
6740014,"But monstrous as it is, it is not childish, because it was"
10803248,That's about as good as it gets.
2635828,"`` Mr. Stewart , '' said I , in a voice that quivered like a fiddle-string , `` you are older than I am , and should know your manners ."
6641718,I'm not as kind hearted as you are .
11204667,Don't make things harder than they are.
3848255,"Sometimes I am not so brave as you think,"
10549312,More than you'd think.
7206978,"She's more clever than I am, She's more honest than I am,"
9099331,Nothing is as simple as you think.
1316934,"But the trifles cost more than one would imagine , and when she cast up her accounts at the end of the month the sum total rather scared her ."
11114566,"As stupid as he is, but..."
1546314,"And, intellectualist as he is,"
11499599,It's worth more than you know.
9779280,"It's not as bad as it sounds, I promise."
3610708,- That's as key as it gets.
3496021,She's probably embarrassed as you are.
8820820,And that's not always as easy as it looks.
5462103,"I have to say, relatively er in an erm unbiased as unbiased as they could be."
11483221,"More than he could afford, I'm sure."
71774,"But I hope to prove as cunning as you are.” Then, getting out of bed, he groped about the room, and at last found a large thick billet of wood."
817248,It's more than you deserve.
71777,"Whenever I have the chance to share with an audience as diverse as you are, it is a challenge."
8345696,"If not for yourself, for your parents, for Joan and the kids, for the millions of people that hear the name Kennedy and still hope the world can be better than it is!"
11417700,"Or maybe you know that, deep down, you're no better than I am."
2455653,"Here comes another Giant , as strong as you are , to fight with you . ''"
10385510,"I feel secure because, as naked as I am, I'm still hot like this."
10680422,AS BEAUTIFUL AS YOU ARE?
391272,“Just as true as I live!”
2054252,Things are more comfortable as they are .
6387826,"No, she didn't get as many as you expect."
9476212,"But, however, hope springs eternal, so I may be able to persuade the sisters of my world to help us simply by relying on their greatest hope, the hope to reunite with your counterparts... and then ... maybe   you will be able to return to your time before it's too late as you hope."
1194101,These people aren't as clueless as you think.
11032693,Don't make him look worse than he is.
11303033,She is tougher and stronger than you think.
5576827,The reality was so different that it was more than she could bear.
10139774,He ain't any older than they are.
4446339,Well that looks very smart as it is.
2545796,Someone just slightly less handsome than I am.
80006,"I don't think Amy Johnson will be over pleased that she that Amy get's better than she is , no."
5748873,"If you're going to, if you're going to provide the service you have to be careful that it, it is being effective, as effective as it can be, does it need to be more effective and should it be operating all week."
5126282,"""It was more dangerous than you know, Rhoda."""
10082444,A genius produces a lot more than he realizes.
2742414,"` Ah , ' said the Cat , listening , ` this is a clever Woman , but she is not so clever as I am . '"
10770575,No one is as good as you are.
874642,"I think that, um, in general the whole immigration policy isn't quite as open as it should be."
735379,"The Ass, as long as he traveled along the plain, carried his load with ease, but when he began to ascend the steep path of the mountain, felt his load to be more than he could bear."
1022100,"`` There she is , as fine as you please , '' cried Steve , kissing his hand to her ."
9656473,"But if I did, boy, I'd love them if they were as smart and as successful as you are, Jerry."
399515,AGMAR It is not fitting that such as I should eat.
11117135,"- Well, then, you're better than I am."
7100575,That doesn't mean he's God... or even smarter than we are.
3004579,"Perhaps he simply has big feet and is n't any bigger or stronger than I am , and if that 's the case I 'd like to see him drive me out ! ''"
1104039,"They sit at our table , and Wally is the boy , younger than I am , but very pleasant ."
1546408,"He said Dad, there's a lot of people know a lot more than we do."
2070697,"I should never have thought of it myself -- not that Jill is any smarter than I am , either , but girls are such creatures for planning up mischief and leading other folks into it and then laying the blame on them when things go wrong ."
11409578,- It's not as bad as you think.
11565227,I'm drunker than you are.
7207084,And some things are bigger than you are.
9042096,- It's a lot slippier than you think.
10483897,I'm as surprised as you are.
11073723,"He's been very kind, which is more than I deserve."
8943805,Things can be more complicated than they seem.
10688701,You are biting off more than you can chew.
11385021,"Chief Johnson, I am as shocked as you are."
10885317,That this moment now is more precious than I can say.
440522,"` Well , have you got as much as you can eat ? '"
11133426,As sure as I can be.
7092430,"""For longer than I can remember, I've been looking for someone like you."
8911055,Is this as fast as you can go?
989397,"`` I ca n't see you , dear , but I hope you look better than I do , for the yellow of my hair has washed into my eyes and the red of my cheeks is quite gone , I 'm sure , '' answered Dora , as her wet dress flopped in the breeze and the broken foot sticking up showed her that her blue boots were ruined ."
2930911,"Strange as it may seem , Lightfoot is a splendid swimmer , despite his small , delicate feet ."
10287327,"No subject is banned, since you're willing being so open and sincere as I am."
481511,"""No, Mother, it is better as it is, and I'm glad Amy has learned to love him."
6527210,You're smarter than you look.
11466988,It's not as bad as it looks.
1874157,price that your profit is lower than it should be.
5830897,He's as dirty as they come.
11131124,She's as weird as he is.
10787061,"Ay, señorita, that is not as simple as you think."
9099510,You're even more cunning than I am.
1325303,"Today was fair , and we went to Hyde Park , close by , for we are more aristocratic than we look ."
10131703,She's nastier than you are.
7977211,"And by helping americans, you're Just as smelly as they are !"
8222972,- You're smarter than you look.
6535422,"This is why, by the way, arctic animals tend to be big: because they're trying to survive in an environment that's much colder than they are."
8452352,It really looks a lot worse than it is.
3021057,"I guess he is no worse than we are , when you come to think it over ."
432387,"I never saw anyone faint, and I don't choose to make myself all black and blue, tumbling flat as you do."
1390853,"Well, you may be as patient and accommodating as you like, doctor, but for myself, I will not voluntarily put on the chains of France while I am struggling to throw off those of Great Britain!"
2865415,"He was as large as I am , and he was very beautiful , in colour all over like the blossom of the yellow creeper ."
661773,"Such as it is, however, my pleasure in presenting it to him, will be very great."
5257486,He's nuttier than I am.
5806349,"It's almost like in a state where you can do no wrong, a state where you are all that you can be, but even more than you can imagine."
9369871,"Maybe I'm not funny, but I'm not as stupid as you might think."
9828626,I had known Rodney for as long as I can remember.
6330644,It's not as easy as you think.
3930389,"When fresh, it is quite crumbly and relatively hard, but it characteristically ripens and becomes more runny and strongly flavoured as it ages."
4561181,"But you know, it's more than I know."
7854376,More than I can say.
7985449,Stronger than we are.
8452394,It really looks a lot worse than it is.
9623851,Maybe... you're not as dumb as you look.
2619694,"I supposed he must have swum the strait ; though what should bring any creature to Earraid , was more than I could fancy ."
9419061,I think that you might find that the young ladies are less compliant than we are.
7911736,He's faster than I am.
8313145,"It's harder than it looks, Handsome..."
1333571,"Poor as he is , he did n't forget a servant or a child in the house , and not a soul here , from the French laundrywoman to Miss Norton forgot him ."
11409740,- It's not as bad as you think.
10017101,As many as you want.
2267470,"Jessie Drew is as good a housekeeper as her mother , but would you want to be as stupid as she is ? ''"
932179,Both the terms and the meaning of that question are less simple than they seem.
4561242,He's stronger than you think.
10328412,"Don't you worry Mr Dirceu, you are braver than you think."
1022303,"It was bad enough when the guying came from a boy, but when a girl took to punning, jeering, or giggling at him it seemed as if his burden was greater than he could bear."
9902431,That's just about as old as you can get.
4430188,That is a clear label that things are not as good as they might be.
7281004,you know as much as I do.
8681838,You're absolutely perfect as you are.
9935217,At least it tastes as good as it smells.
5831026,"As sick as it sounds, it makes sense, that they would be better positioned to succeed, in their quest for absolute control, if there are fewer of us to manage."
10041715,He's way smarter than you are.
932219,"""Simple as it looks,"" said he, ""this little edifice seems to be the work of magic."
10049916,"- Yeah, as many as you like."
9910660,"amazingly, is even less interesting than it sounds."
9107850,More than you know.
10639756,I'm certain she's happier than I am.
9460114,"Kim, I'm just as confused as you are."
3127705,"I mean, if she's as hot as she sounds."
10361250,We should send her photograph to local and state law enforcement and make sure they know she just got a lot more dangerous than she looks.
8870308,No better than they are.
3324329,IT'S NOT EASY WITH SOMEONE AS SECRETIVE AS YOU ARE.
6584749,looks like we need as much as you can get .
10107309,You look about as cheerful as I do.
10377646,"Well, if this Artemus Knab is as rich as they say, maybe he can help a little."
2161072,"British Government, rich as it is, cannot afford to spend a hundred"
11524525,He said he's never met a publicist as ballsy as you are.
9738675,And crushing miracles for longer than I can remember.
7666100,"You know, just because with the tortilla being, you know, as thick as it is, it can have a tendency to get dry."
481718,"But it's not as bad as it looks, and one can get on quite happily if one has something in one's self to fall back upon."
121271,"Again the King considered how to get rid of his unpleasant guests, and caused their chief to be brought and said, “If thou wilt take gold and renounce my daughter, thou shalt have as much as thou wilt.”"
1685942,"I believe , as she says herself , that she is n't half as silly as she sounds ."
2709942,"""When you are older, as old as I am, you will"
8591802,But it's perfect as it is.
10115510,- It's larger than it appears.
9332659,Longer than we can remember.
5904830,"So peel them and then weíre gonna cut them into sticks, as small as you like."
96706,"it's, it's kind of strange that it's getting as big as it is."
555459,"Shameless as you are, why not declare yourself king?"
9361866,It's as cold as they come.
2955725,"I hope you are feeling just as fine as you look , '' said Jimmy Skunk , who never forgets to be polite ."
11319762,As many as you like.
2685403,"`` Truly , he could not walk accoutred as he is ."
9591261,Some things are not as easy as you think.
11254239,"- To first dates, awkward as they be."
11000288,Your injury's worse than you think.
8493541,Those scenes are fine as they are.
2701799,But now I find that every man before the mast knows more than I do .
4921831,The user can control the volume on each channel or sound source to be as loud as they want.
10287602,We are much more alike than you think.
1120757,"I do n't care a hang for art ; nature is as much as I can stand , and I guess I could show you things that would knock your old masters higher than kites ."
2284022,"`` She was n't very well just before I buried her ten years ago , but I reckon she has better health now , '' boomed Norman , to the horror and amusement of every one except Mr. Meredith , who was absorbed in wondering if he had made the last head of his sermon as clear as he might have , and had n't the least idea what Norman had said to him or he to Norman ."
8575478,"She's prettier than I am, she dresses better, and she's probably a lot smarter."
5339640,So that's how I know as much as I do.
5937657,"Nobody knows why it's er it's as big as it is, female choice is a possibility, only a possibility, but er it's hard to know otherwise why, why it is that way."
539131,I think you are a great deal more foolish than he is.
1825280,- It's harder than it looks!
1022465,"No, you're doing the same as I am, aren't you, yeah."
2587136,"So Was It, Um, As Good As You Remember?"
9148928,Its more than I need.
9476609,They're a lot more painful than they should be.
7330313,ItreaHyisn% as bad as it sounds.
7911946,Gives much more than you think.
186896,"""I have eaten a whole ovenful of bread,"" he said sadly, ""but when one is as hungry as I am, such a meal only serves to make one more hungry still."
11246097,I'm closer than you think.
11180565,"It looks worse than it is, Guy."
4553239,"Daft as it seems, we could have won it because the kick was produced too quick  for Paul Simpson and we hit the ball later on, Mark Stein's a little back header, very unlucky not to win it for us."
9886234,We must just act as surprised as they are.
5986854,"He said, ""Professor, I don't mean any disrespect by this, but when your mama picks up a butcher knife that looks bigger than you are, and chases you through the house screaming she's going to kill you, and you have to lock yourself in the bathroom and lean against the door and holler for help until the police get there,"" he looked at me and he said,"
7379501,I don't know more than you do.
3152430,"different portions of the earth,--but, such as we are, we are all"
5405231,"I'm as stunned as you are, Blake."
7854646,I was helpless as you are.
5438007,"I find it so, it's not as mellow as I like."
9869879,As many as you want.
3299900,"Oldesworth better than he deserves, and exert my influence to have him"
10050114,"And as amazing as it may seem, you know who else was there?"
10328646,"He promissed to marry me, I'm not as strong as you are."
7330376,"You know, Mallory's not as bad as you think."
7379531,He's as angry as I am.
5306959,"tatterdemalion, and your mother no better than she should be?"
531024,"She was as careful as she could be , and bent aside to get out of the way of the branches , and thrust them away from before her with her hands ; but every instant a branch struck against her eyes , and in spite of all her care , she happened to pull off one leaf ."
72273,"Again she was lifted on the bull’s back, and after she had ridden far, and farer than I can tell, they came in sight o’ a far bonnier castle, and far farther awa’ than the last."
11442769,Nothing is as easy as it seems.
8174166,"- And she walked out, and she said, ""this is smaller than it appears."""
5716569,He's just a little bit lousier than you are.
1579610,"in such a way that, great as he is, his work gave me courage enough to"
5192283,I'm not as weak as you think.
8886873,"Oh, you're looking a whole lot worse than I am."
7133789,the contagion; for the elect are much weaker than they think.
6404702,"–That's as right as you know, and then just a little bit righter than that."
1456735,She probably feels worse than you do.
6396512,So some of this information might be more complex than one would expect.
5806689,"Am I loved, or do I need to pull out my skill set dysfunctional as they may be, do I need to pull them out?"""
8608354,"Steady as she goes, Sulu."
9083485,I know as much as you do.
10975843,It's weirder than you think.
10025573,"Music is the job of an artist, living is not as miserable as you might think."
1956459,"`` I ca n't get any wetter than I am , '' she said cheerfully ."
2718323,"What he would do afterwards -- whether he would try to crawl right across the island from North Inlet to the camp among the swamps or whether he would fire Long Tom , trusting that his own comrades might come first to help him -- was , of course , more than I could say ."
432756,"Roger Ebert gave it two stars, saying the film was marked by a ""quiet sadness"" and the ""film examines the way that naive idealists took on more than they could handle."""
10156660,I can't imagine any sin you've committed is as terrible as you fear.
1473142,"Though , mind you , Mistress Blythe , I daresay she 'd choose her life now , such as it is , rather than the life she lived with Dick before he went away ."
11041395,"She knows a lot more than you think, Dr Hadley."
1759867,He's worse than I am.
10246783,You're as sick as he is!
9198211,You're tougher than you think.
11557508,"Either you are dumber than you look, or else you do not know your friend."
10418826,He doesn't seem to be any better than you are.
10975883,You need more than I can do.
5323404,"If we find life out there, and it's not us, we will deem it not intelligent, but what may be equally as likely is that we find life that is vastly more intelligent than we are."
4692622,Eat as much as you like.
2620047,"But another disappointment , such as yesterday 's , was more than I could bear ."
5839506,"standpoint of completed constitutional ""achievements"": tame as they are,"
8805011,Eric and Rachel know more about each other than we do.
11508374,"What a sweet, lovely man, Jethro, and certainly much warmer than you depicted him, and in many ways more accessible than you are."
146073,"Then the Ranee said to her daughter, ""I cannot tell how it is, every day those seven girls say they don't want any dinner, and won't eat any; and yet they never grow thin nor look ill; they look better than you do."
940700,"To tell you the truth, foolish as it may seem, she was half inclined to turn round and run away."
11475616,"You can be as agnostic as you like, nobody has ever gone,"
10885808,Just as everyday I thank heaven that you and I are together and that life is as perfect as it can be.
8420017,He's a lot tougher than he looks.
4151987,"It dictates and pervades great works of art, like those of Shakespeare and Michelangelo, and those two letters of mine, such as they are."
6863540,"With most of us, however, the material, such as it is, has been already"
6904500,More than you can imagine.
9288372,"More than you might think, and we're growing."
10885813,"As you say, as perfect as it can be."
5020348,"- Getting in Elliot's head, as odd as it seems, is, you know, something I really enjoy, youknow,to go  intohispsychosis, whathe'ssufferingthrough, thegoodin him, thebad,theugly."
11066044,I've never seen a man as useless as you are.
580287,"Gania evidently could not make head nor tail of the matter, and turned as red as a lobster; but Varia understood at once that they must get away as quickly as they could, so she dragged Gania away; she is a great deal cleverer than he is."
8968896,"If you don't publish this, you're as bad as he is."
6929090,"As awful as it is, the consort tried to kill the Crown Prince."
8649411,"Look, he's bigger than you are."
4659909,Er we are eating much more than we need.
8649413,He's younger than you are.
4823753,Some enterprising reporter will dig around and find out she's as intriguing and mysterious as I am.
6322889,"Well, I think some of them are looking harder than you think."
326348,‘It’d make the place sadder than it is.
10934989,Steady as she goes.
7609038,The target is chosen randomly from a pool of targets which are different from each other as you can get.
2071253,She wo n't believe we 're half as bad as we are .
5266134,Don't you want the show to be as good as it can be?
8362710,You haven't been as cooperative as we'd like.
2480859,"So we have to be faster, bolder, and smarter than they are."
4143838,"A change can be achieved if someone has this dream, as crazy as it is, and he's fulfilling it he's going into this adventure no matter what happens I believe its going to be a positive thing for everyone."
5323490,"If we find some creatures, not as smart as we are, I think they would make interesting subjects to explore what they are made of, how they work, what's their biology, what do they eat, do they eat, maybe they just receive sunlight."
47844,"Now they had everything that they wanted, and everything was as good as it could be."
7568102,"My reaction to this is that this is the reason it's worth learning from biology, life, because it's done by a bacteria, and much better than we do."
6650601,she's only as tall as i am .
8657642,He's nearly as white as you are.
1039083,"Come to think of it , she 's only two years or so younger than I am ."
9812713,"And unfortunately, your game's not as pretty as you are."
9812716,Not as hard as you should be.
3955441,THEY WANT TO BELIEVE THAT YOU'RE SOMEHOW BETTER THAN THEY ARE.
6855410,"Maybe I am a little prejudiced, but no more than you are."
10582769,Are you as amazed as I am?
1325812,"This pairing can mean that not only will the sins of believers be overlooked, they will be rewarded with more than they deserve."
883445,"Asa, you've got very close to saying something which I've often pressed historians on, but they've never got quite as close as you have, and that's actually saying that history is useful insofar as it might tell us something about the future."
10935027,"Doyle, as hot as you are,"
8977143,That's definitely gonna be as easy as it sounds.
10394359,Steady as you go.
1243901,"I never saw anyone faint , and I do n't choose to make myself all black and blue , tumbling flat as you do ."
31489,"I , unworthy as I am , represent the sole hope of the royal family ."
1121028,"He's kind of bit off more than he can chew, but, uh... let's see if we can go make him [bleep] his pants."
10926853,"This is-- always live in a house that's older than you are, I suggest."
7666438,"Besides, who merits more than I do?"
9943819,"- Ok, that might be harder than it sounds."
10984204,You and me got more in common than you know.
10197774,She's more scared than I am.
989968,It is evident... that the profession isn't as glamorous as it seems.
5217046,"be as brief as he pleases, and should be brief, unless his talent is"
6716190,yeah you say what you drive me crazy as it is .
6888227,It's not monster enough as it is?
2259748,"But the trouble is , she really is homely and , Anne dearie , Mr. Meredith , abstracted as he is , has an eye for a good-looking woman , man-like ."
7510819,I'm gonna write down a figure and this is as high as I'll go.
10304302,"Thompson's a b cheese, big as they come."
9911088,"Which...amazingly, is even less interesting than it sounds."
138038,"Then the girl went to the stove where the animals were lying, and petted the cock and hen, and stroked their smooth feathers with her hand, and caressed the brindled cow between her horns, and when, in obedience to the old man’s orders, she had made ready some good soup, and the bowl was placed upon the table, she said, “Am I to eat as much as I want, and the good animals to have nothing?"
8649530,Dirty as they come.
2988859,"Why , even little Danny Meadow Mouse has a real tail , short as it is ."
1399612,"He seems like a child to me , because I am nearly ten years older than he is ; but you need n't be afraid of his long legs and big eyes , he is too feeble to do any harm ; only you must n't mind if he orders you about . ''"
8010561,"And small as they are, strings are changing everything we thought we knew about the universe, especially our ideas about the nature of space."
7437126,Its mission is as good as you could get.
7977798,"And by helping Americans, you're just as smelly as they are!"
9976651,"If this stone is as big as I think, we're gonna need a real buyer, all right?"
4660045,This isn't as bad as it seems.
8649552,Especially one who's better than you are.
6863697,"they who produce more than they consume, that the world owes, or even"
1366866,"`` There 's no need for me to say it , for everyone can see that I 'm far happier than I deserve , '' added Jo , glancing from her good husband to her chubby children , tumbling on the grass beside her ."
8887124,"Just wish it didn't affect his work so much, undermanned as it is."
7773013,We're overloaded as it is.
3603286,More than you know.
11418454,"Or maybe you know that,deep down,you're no better than I am."
10492763,You are not as stupid as you look.
1547102,A professor of medicine says it is much less dangerous than you think.
64351,"The thief bade him good-day, saying: “Honest man, how can you possibly see to stitch at your age?” “Old as I am,” replied the cobbler, “I have very good eyes, and will you believe me when I tell you that I sewed a dead body together in a place where I had less light than I have now.” The robber was overjoyed at his good fortune, and, giving him a piece of gold, desired to be shown the house where he stitched up the dead body."
2874221,"Right, I'll deal with this one  I I'll deal with this one and be very careful as I say."
940910,"O, we shall be very good friends, and you will find me more agreeable than you expect, when once we get out of this troublesome sunshine."""
4619118,"As magical as it is, it's just as unpredictable."
47984,"“Well,” said the East Wind, “I have heard tell of the Prince, and of his castle, but I do not know the way to it, for I have never blown so far; but, if you like, I will go with you to my brother the West Wind: he may know that, for he is much stronger than I am."
1907569,you can have as many as you want .
8354669,Is it just as cozy as you remember?
10525553,I'M AS DIZZY AND FRIGHTENED AS YOU ARE.
2014068,To stand by and hear Sara Stuart discussed after this fashion was more than he could endure .
6249332,"Your office, as powerful as it is, does not give you the right to bring chaos to the lives of others."
7052148,"I'm longer with my prayers these days and my knees well, they are as old as I am."
9378679,I'm feeling queasy as it is.
11058033,He's older than you are.
11336567,"As beautiful and impressive as it is, we're only seeing two dimensions."
5561211,"The capping limits, unfair and arbitrary as they are, are again imposing a straight jacket."
10673019,People's reflexes are a lot slower than you might think.
7412605,"Well, you couldn't be any worse than you look."
3963774,"But outside, they want to believe that you're somehow better than they are."
8715134,"I don't know, be patient, but I'm no braver than you are."
1252224,"did so ill on one so simple and direct as thou art, I could not prevent"
9272193,Such as it is.
9403261,SHAL'S GETTING US MORE AS WE SPEAK.
10197887,"Please, don't make this into more than it is."
10214274,"The problem is, he's too valuable an asset for them to reveal as much as we'd like."
10034057,Pop stars are wiser than you think!
10345356,It takes as long as it takes.
3562383,"You'll be near so full-blown as I be, come"
2005904,"`` Unlikely as it may seem , I can , '' said Murray ."
588692,"“So-ho!” the guard sang out, as loud as he could roar."
3201942,"Besides, it's a lot more common than you think."
5757848,"Alright, this sucks, but as bad as I feel, I'm sure Dr Townshend feels even worse for making me to do the procedure."
7330713,More than you know.
8199064,"It's almost more than I can believe, you know, what you just said to me."
11131805,This is as high as I go.
1825696,"- Not as sorry as I am, kiddo."
8772514,She's been through more than you know.
8723372,All this new money around here makes one more depressed than one can say.
7191469,"He now helps me with household chores, doing as much as I do."
4463539,"I bet she ate it, she's not as daft as she looks."
2644916,That man is cuter than he looks.
4561843,You really are as good as they say.
10058675,Tastes as good as you remember.
2603963,"Chewbacca met a women, uglier than he is, and he started to think about, that who will ever love you, with a head like this, and he felt sorry for her, and wrote a love song."
2456513,Today is already just about as weird as I can handle.
3849153,whoops here we haven't put it on yet maybe you'll you'll discover it's more comfortable than you think ?
8485839,You're as guilty as I am.
482256,"As I told you in my letter when I wrote that Amy had been so kind to me, I never shall stop loving you, but the love is altered, and I have learned to see that it is better as it is."
2857937,"""It is better as it is."""
6618069,Then they come in contact with the next group to the south which is even stronger than they are.
11230166,Tell her that we are losing more than we gain.
8015533,- It's not as bad as it looks.
6568920,"thought I had had as much as I could stand.” She paused, then added,"
11415265,These things always take longer than you think.
6863841,I ́m running a full-page ad in every major newspaper every Sunday... for as long as it takes.
8567779,"Stout-hearted as he is, he must feel lonesome at leaving home"
9288675,"So, maybe I understand more than you think."
465893,"But the trifles cost more than one would imagine, and when she cast up her accounts at the end of the month the sum total rather scared her."
1235944,wonderful as she is!
9772012,More than you know.
2415597,"You can be as angry and sulky and pissy as you want, just so long as you're here tomorrow, helping me crank out 250 mini pizzas."
5561325,"for you; you're an inch taller than I am, though you're so much"
10206191,As heavy as they oome.
11148268,-It's not as long as it seems.
236534,"""Faith, you've been quicker than we have."""
7633911,"But as ordinary as it seems, creating a new human being is no simple feat."
7527416,You're no better than he is.
2472953,"They've risen to the top one way or another, so we have to be faster, bolder, and smarter than they are."
1563642,"It is very possible that this state is really a reaction of the body, a theory that sounds shocking but it's as real and demonstrable as it can be."
8887292,"Hmm, apparently our marine isn't as squeaky-clean as he seems."
10083324,A genius produces a lot more than he realizes.
4824065,[On video] Some enterprising reporter will dig around and find out she's as intriguing and mysterious as I am.
10935297,She's tougher than you think.
6470659,is uncle george older than i am .
261124,"Yeah, he's quicker than I am, but he don't seem to be as accurate"
8494087,The schedule's fine as it is!
4750348,"According to her daughter, actress Angelina Jolie, Bertrand was often wrongly identified as a French actress, with Jolie saying, ""My mom is as far from French Parisian as you can get."
3234833,You just stronger than you think.
1457171,"They 're born Grit or Tory , as the case may be , and they live Grit or Tory , and they die Grit or Tory ; and what they 're going to do in heaven , where there 's probably no politics , is more than I can fathom ."
9059351,She has to be more casual than he is.
7126041,You must never cook any more than you can eat.
11172897,No more than they deserve.
5495844,"And you're ten times bigger than I am, stupid!"
261157,"he's not as accurate as I am, no, but what I do I, I point mine up as well"
10550313,Not as bad as it looks.
8723498,"As much as I adore your sweet little daughter, Franklin, this whole business is- is much more than I can bear."
441396,"He soon thought of a plan , however ; he opened both barn-doors , and then lay down at one end and blew , so that all the chaff flew out and lay like a sand-bank at the other end of the barn , and the grain was as clean as it could be ."
4242486,"So, let's be kind to ourselves, including when we aren't as mindful as we should be."
9280568,She'll end up making more than I do.
3505212,She might be nearer than she thinks.
7453762,Are you saying you don't find surgery as exciting as I do?
7085127,"It's more than I have, unless it was Smith, or"
9043015,It's not as uncommon as you might imagine.
916555,You have more than I do.
941132,"And while the three-headed Cerberus was fawning so lovingly on King Pluto, there was the dragon tail wagging against its will, and looking as cross and ill-natured as you can imagine, on its own separate account."
9682002,He's darker than you think.
7961683,Not as much as I'd like.
6143060,Let's see if he's as stupid as he looks.
10419282,You know so much more than I do.
7584854,"When we try to be better than we are, everything around us becomes better too"
3144794,you'll be as dead as he is.
6429786,That's about as deliberate as it gets.
834652,"said the Troll, ""I have two brothers in a castle; they are twelve times as strong as I am, and that's why I was turned out and had to put up with this farm."
10239068,I HAVE EVER HAD WHO I KNOW IS SMARTER THAN I AM.
6814819,(SOFTLY) As much as I could bear.
498792,"Pythagoras, that in bright Greece, two thousand years ago, did die, so good, so wise, so mild; I sailed with thee along the Peruvian coast last voyage—and, foolish as I am, taught thee, a green simple boy, how to splice a rope!"
547945,He has given me as much as I want .
8346733,"- Well, you eat as much as you want."
6823025,But not as ugly as your are!
8223858,"Crap music, but he's as fit as they come."
8846449,"Oh, nobody is more surprised than I am."
9542774,And we're going to hunt them down one by one for as long as it takes.
2227320,They are present everywhere in our environment but are invisible to the human eye and their effects are much worse than you think!
2784377,"John Landau, his manager and producer, was pushing him to really go out, and one time try to be as far reaching, as successful, as blockbuster as he could be."
6446208,You're not as dumb as you look .
8895618,"I don't think the world is as broken as you do, Dre, but something's got to change."
9641091,- That's as good as you can do?
318597,"Cos the minute you react to what that person's doing, your involved and y and you're as bad as he is."
1580165,"She's very artsy, obviously, and much more crafty than I am, so we made the little placecards for the wedding, you know, like ""Sean,"" and then on the back you stamp if he's gonna have fish, it's a little fishy stamp, such cute stamps,"
5241990,And death was as close as you are.
9985157,You know more than I do.
7003277,"I've never been as decisive as you are, Andrea."
48270,"Yeah and, and concerned that, in as much as they can be."
416911,"""He's as polite as we are."
5250190,"I know you hate me to talk sentimental but believe me, I feel more than I say."
4185233,"Well, erm it may not be quite as  depressing as you think."
7552146,This lasagne is bigger than he is.
7494804,"But at least we're young enough to feel that we can ""pull it off""... ...and we thought that you're not as young as we are."
8404116,More than I'd like.
8199318,"Had the hair been located anywhere other than inside a ligature binding I would say, you know, it's not as significant as it could be."
10706070,[Strains] Heavier than it looks.
5831832,"But as powerful as they are, the architects of the new world order can not create their threatful vision, without our collusion."
7986336,Stronger than we are.
10329253,This is about as bad as it gets.
5586086,".fuck off, you're allowed to swear as much as you like."
7888040,"(CHUCKLES) Well, I guess El Blanco bit off more than he could chew, didn't he?"
8740008,"At the end of thirteen years, if Duryodhana refuses to give us back our kingdom and he will refuse then I will be as resolute as you are."
8338605,You are wiser than you appear.
875694,fain say more than he dares.
2899119,You do not worry much is not as scary as it sounds.
3366067,Even more than I am.
8518837,And you smell as appetizing as you look.
5086393,It's worse than you know.
11074746,Life is not as simple as it seems.
908476,"` But he ate as many as he could get , ' said Tweedledum ."
10288320,"And now that I know the truth, I know more than ever that you and I are very more alike than you think."
3038403,"You see , big as he is and strong as he is , Buster Bear is very shy and bashful , and he has no desire to meet Farmer Brown , or Farmer Brown 's boy , or any other of those two-legged creatures called men ."
2899141,"That is where he proves that smart as he is , he is n't as smart as he thinks he is ."
11410639,- It's not as bad as you think.
