sentence_idx,sentence
7003178,the first three days
7003199,the first three days
7003270,the first three months
7004185,A good many passengers
7005297,the first six days
7005366,the first three days
7006903,the next three hours
7007459,the first three children
7007819,The last few months
7008051,the last few years
7008167,the first two weeks
7009269,an extra 15 pounds
7009536,the last two months
7009739,a good many hundred miles
7011165,The last few months
7011549,the first two weeks
7013738,the first four coin flips
7013742,the last four coin flips
7013981,the last fifteen minutes
7015084,the last 15 years
7015098,the next three months
7015130,the last dozen years
7017117,the next 4 years
7017139,the next four years
7018557,the last twenty years
7019267,the first two or three decades
7019992,the first few minutes
7022081,the other two walls
7022477,the inside 2 times
7022588,the next two walls
7023071,"the fourth , first 2,000 miles"
7023457,the past few months
7025678,a certain prefix and 15 digits
7026607,the next few weeks
7027024,these last two conditions
7028443,the past 3 decades
7031790,the last seven or eight years
7031799,the last seven or eight years
7033723,A measly five hundred dollars
7035005,the first few embarrassed moments
7035392,the first ten days
7037248,a extry five dollars
7038225,the same issue five years
7039305,the last hundred yards
7042460,the next few minutes
7042903,the plain - song music 130 years
7043006,the past two days
7044110,the same few months
7044946,the last three or four years
7045033,the last seven years
7045994,the first six months
7046008,the top 20 countries
7047261,the next 10 years
7047460,the last few decades
7047516,the first two years
7048457,the last seven years
7051695,the next twenty minutes
7054606,the next few days
7054891,the third 20 months
7054974,an extra five minutes
7055372,the other 11 tattoos
7055417,the other 11 people
7055886,a negative 50 degrees
7055904,a great many things
7056703,the last few weeks
7056899,the last few weeks
7058316,the first five hours
7059430,the first 12 feet
7059503,the first 12 feet
7059605,"the first time 4,000 years"
7060428,the past couple days
7061858,the next five minutes
7062029,the last forty years
7062542,the average child eight years
7063031,the last few shoots
7063149,An extra 80 kilos
7063159,An extra 80 kilos
7066154,no floppy one planes
7066156,the most ten minutes
7066488,the small two negative outliers
7066889,An extra 80 kilos
7066898,An extra 80 kilos
7067104,the last few years
7068789,the second two elements
7070660,a terrific book-- five years
7071943,the next few weeks
7072186,the late 1860 's
7075274,the past few years
7076759,the first two lines
7077439,the past 1 7 years
7079243,the back loop five times
7081747,the narrower more personal channels
7081758,the last few films
7082077,the higher nine levels
7082660,the odd few little gigs
7083357,the next few weeks
7084484,the next few days
7086464,those last three words
7086644,an estimated 70 sextillion stars
7086747,An odd stretcher or two and the bottles
7087493,the next few weeks
7088774,the next few days
7089654,the last ten or fifteen years
7089701,the last five or ten years
7089787,the last few years
7089883,the first few sentences
7094266,"the inner , terete or angular , many - ribbed.--Species"
7094414,the main two things
7095305,the last few episodes
7096234,The past few months
7097377,the last two hours
7097956,the last 10 days--
7099132,The other two selections
7099509,The past few months
7099651,the first 5 books
7100631,the last two hours
7100688,the northern 10 tribes
7101391,the exiled 10 tribes
7102438,the exiled 10 tribes
7102746,The past few months
7103626,the Northern 10 tribes
7103650,the last two hours
7105473,The last 24 hours
7106582,the past few years
7106733,these rigorous eight weeks
7108291,the next few lectures
7109389,the past two years
7110151,the last 10/15 years
7112108,The last fifteen years
7112289,These last four years
7115105,The last fifteen years
7115290,These last four years
7118070,a whole two months
7118174,The last fifteen years
7118348,These last four years
7119207,the last two months
7119602,the first few pages
7125023,the last five or six years
7125131,"the first 200,000 or 250,000 dollars"
7127047,the next 6 months
7127240,the past two years
7127267,the last 18 months
7127639,a great many women
7127709,the last few days
7127847,the past two years
7127876,the last 18 months
7128549,the last few years
7129744,the next three weeks
7130501,the other ninety thousand public school teachers
7130895,the past 6 years
7131462,the next 30 days
7132379,the last two months
7132750,the last three weeks
7134047,the next few weeks
7134588,the same two people
7135708,a limited few that words
7135785,the first few hops
7136354,a married daughter and two children
7141175,the first few dances
7141342,the last forty years
7141437,the past few years
7141631,the past six months
7142522,the last 30 years
7142586,the last three decades
7142666,the last 30 years
7142688,the last 30 years
7142751,the last 30 years
7142785,the next 30 years
7142857,the next few months
7143209,those first few dollars
7143259,the past six months
7143957,the last 30 years
7145918,the other two ports
7147527,the next 20 30 years
7147583,the last few days
7147590,the next 20 30 years
7147605,the next 75 years
7150021,these last three days
7151605,the whole nine yards
7152134,the past 500 million years
7154398,the most 6n times
7155892,the top five racing games
7156522,"a whopping 5,000 operations"
7156535,the other thousand and one small trades
7156892,the last two years
7159079,the last four or five months
7160078,the first 2 British pilots
7161886,the other four teams
7162604,the next couple weeks
7165498,the last five years
7167390,the last six months
7167392,the past 10 years
7168147,the next 45 seconds
7170299,the last few months
7171146,each other many years
7175737,a very thrillingly impressive eight points
7176039,the top 10 places
7176937,the last several videos
7177220,the third minus 3 times
7177646,the next billion years
7177684,the last 24 hours
7177994,the last 50 years
7178040,the last two millennia
7178184,the last six weeks
7178221,these first two things
7179201,the last three months
7179285,the past four million years
7179433,the last thousand years
7179459,the last thousand years
7180067,these first two terms
7180087,these first two terms
7180089,these second two terms
7180115,the negative 3 times
7180216,the first 12 months
7180798,the minus twelve Farad
7181342,a good fifteen minutes
7182189,the last 100 years
7183767,"the last 40 , 50 years"
7184084,the last 12 minutes
7184375,the last 10 years
7184679,the last 50 years
7185324,the very late 1930 's
7185599,the early 1950 's
7187336,the next ten minutes
7190262,a mandatory five years
7190773,these past few weeks
7191513,the next 5 years
7191519,the next 5 years
7191559,the past six years
7191656,the past 30 years
7191700,the next few minutes
7191965,the next few years
7191967,the next two years
7192140,the next three years
7192528,the last five bytes
7193058,the last few weeks
7193090,the past several different aspects
7193757,a measly 534 miles
7193994,the next eight Saturdays
7195794,the next eight weeks
7195948,the first couple years
7196012,the first two or three years
7196405,a small beginning 182 years
7196441,the next two days
7197845,the top 10 reasons
7198246,the first two parameters
7198276,the first two parameters
7198323,the first two characters
7198376,the past 14 years
7199043,the Powerful Four guards
7199833,the last three brothers
7200029,the next few remarks
7200380,the last two paragraphs
7201013,the total 8 coins
7201092,the last ten hours
7201267,the next eight months
7201358,the last three years
7204902,the last six months
7206399,the last six months
7208344,the last eight years
7210069,the past 10 minutes
7210436,the last two centuries
7211150,the other two thirds
7212286,the past two blocks
7212634,the last two hours
7214261,the last 50 years
7214332,the last 50 years
7214370,the last 15 years
7214541,the last 15 years
7215611,the last few hours
7215791,The last few months
7216348,these past nine years
7217434,the last seven years
7218134,the past seven years
7221027,the last three months
7221973,a central passage and three chambers
7222273,the last ten years
7222797,the other two days
7222967,the last fifty years
7223787,the last two years
7224037,the last ten years
7225193,the last few years
7225644,a central passage and three chambers
7225793,the last two years
7226044,the last ten years
7227137,the last three years
7227167,"the next 10,000 years"
7227379,the last two years
7227474,the past two years
7227755,the last two years
7228005,the last ten years
7228521,the early 1970 's
7228882,the last 3 millenia
7229687,the last two years
7229721,the actual ten commandments
7229885,the last ten years
7230363,the past three years
7230589,the next 20 years
7230641,a pitiful 28 KGs
7235308,the next five weeks
7235692,a good idea and eight thousand years
7235709,the next eight millennia
7235768,the past 24 hours
7240257,the first two equations
7240458,those first two columns
7240487,the same three columns
7242823,the first 5 seconds
7242827,the first 5 seconds
7242829,the first 5 seconds
7244025,the next five minutes
7245494,the next three numbers
7245978,a big three - dimensional mass of cells
7246989,the last few videos
7247083,the first two elements
7247143,the subsequent nine references
7249251,a similar court case 13 years
7250325,The last two years
7250329,the last few years
7250331,the last two years
7250347,the last few years
7250387,The last two years
7251270,the last four or five years
7251655,the last 9 years
7251691,the last 3 1/2 years
7252385,the next three weeks
7252416,the past 4 years
7253153,the next twenty hours
7253681,the last 24 hours
7254638,the last few months
7254930,the next three weeks
7255726,the first three episodes
7256223,the last 24 hours
7256750,the big 4 offices
7256835,the other nine fingers
7257157,the last five bubbles
7257212,the ultimate top ten defenders
7258057,the last few times
7258560,the next twenty minutes
7258694,the next ten weeks
7258700,the next ten weeks
7259521,the low 30 's
7259625,the highest two - thirds
7260802,the past three years
7260870,the last three years
7261432,the only two survivors
7262079,those terrifying two seconds
7262518,the next thirty months
7263138,a final few words
7263219,the next twenty periods
7263368,the next two or three days
7264115,the final two weeks
7264179,the first two weeks
7265330,the top 10 destinations
7265597,the last two modules
7265613,the last 2 modules
7265987,Another good two hours
7266872,the last few months
7268492,the next 20 days
7268692,the past 20 years
7270276,the last eighteen years
7271345,the last 10 years
7271685,the last few years
7273384,the past ten years
7273459,the past five years
7273534,an extra nine storeys
7274160,the entire 30 acres
7274777,the past 60 days
7274778,the right side six different expressions
7274813,a great sin 50 pounds
7274848,an American organization 50 Ethiopians
7276132,the last 21 + years
7276146,the last 4 or 5 years
7276190,the last 96 hours
7276196,the past 4 or 5 days
7276274,the last 20 years
7276306,the last 9 days
7276312,the past five or six years
7278978,a record 20 titles
7279321,the last few years
7279574,the last 37 years
7280297,the last 37 years
7281117,These first three terms
7281119,these second two terms
7282056,the other two sides
7282384,the next few weeks
7282458,a caused two pieces
7282723,a select few and systems
7283304,a little bit more house lights
7283553,the last few weeks
7284151,the next 40 years
7284383,the next few days
7284976,the next billion years
7285256,an independent company seven years
7285358,the next 24 hours
7285436,the other 14 hours
7291699,the next 12 months
7293359,the eighth time two years
7296885,the next 5 or 10 years
7299034,the first few days
7300072,the first ten minutes
7300105,this but during last couple months
7306332,the past six months
7306649,the last several years
7307422,the last six months
7308075,the next 20 minutes
7308965,the next 25 years
7309590,the next 20 years
7310570,the next five minutes
7313206,the next few days
7313763,the first two days
7313858,the past few years
7314583,the last few years
7314921,the last 3 years
7316020,the last four years
7316940,THE FIRST 10 MINUTES
7317470,THE LAST 4 OR 5 YEARS
7318810,THE PAST 3 OR 4 WEEKS
7318920,the last two hundred years
7318981,"A LITTLE , MAYBE 30 DAYS"
7319006,the last few days
7320543,the next few notes
7320546,THE PAST 3 WEEKS
7321154,the next few days
7322513,the first 3 1/2 minutes
7330316,the first five names
7330335,a great many ways
7330346,the first five names
7330881,the last two rats
7332352,the other four - fifths
7332473,the next few lectures
7333064,the next two decades
7333436,the next few years
7333634,the first few rounds
7333660,the first two stitches
7333833,The first two economic terms
7336075,the past 3 weeks
7336600,this next hour and five minutes
7336781,the last few years
7337306,the first 3 billion souls
7337322,the next forty years
7337353,the next forty years
7337509,the last 9 years
7337565,the next few decades
7337601,the next 40 years
7337615,the next 20 years
7337629,the next 40 years
7337665,the last four years
7338864,the last 100 years
7338873,the last ten years
7339037,The last several videos
7339074,the other two attributes
7339185,the first two relations
7339290,the past several videos
7339328,a good three or four inches
7339580,the last few months
7339768,the 75th percentile plus three times
7341386,the first three pairs
7345205,the first two years
7345317,the first few months
7345323,the first two columns
7346873,the last six months
7346992,The top three southern officials
7347103,the other two bats
7347149,the second row minus 2 times
7347220,the last couple hours
7350052,the next three weeks
7350060,the next few weeks
7351279,the past few weeks
7352642,The last three times
7352906,A lousy 300 bucks
7354640,The top ten reasons
7354915,the last few videos
7356024,"a little more , some videos"
7358727,the worst three dishes
7361364,the last six months
7363203,"a little , seventy years"
7363415,the last 10 years
7363839,the last 10 years
7364582,the last 48 hours
7365645,these very intricate three - dimensional shapes
7366182,the minus 36 seconds
7366197,the first ten^-36 seconds
7366614,the past six months
7367119,the last ten years
7367621,the last ten years
7368349,the last 48 hours
7369595,the first hundred units
7369607,the first hundred units
7369708,a half - dozen methods
7369868,the last 30 years
7372375,the first few times
7372897,the past two years
7373589,the other two sides
7374377,"the same , three fourths"
7375135,the same thing 10 years
7375408,the next few quarters
7375461,the next one to two years
7375554,the next five or 10 years
7375640,the next six to 12 months
7375845,the first three rows
7375854,the next few years
7375960,the last several weeks
7376352,the past two months
7376430,the past 40 years
7376631,the past fifteen quarters
7377482,the last few days
7378475,the same two questions
7378505,the next five times
7379675,the past two years
7379872,the last thousand feet
7382445,the same eight unknowns
7384379,the last three buttons
7384439,The previous three lectures
7384461,"the next three , three lectures"
7384469,the next three lectures
7385731,the last few years
7387628,the first twenty modes
7387651,the last two columns
7387943,the last 25 years
7388518,the first six months
7388562,the next few days
7388564,the first few hours
7388646,the last five years
7388886,"the Central one , the county authorities"
7389718,the last three years
7390134,the first two steps
7390339,the last six years
7391081,the last 10 years
7392951,the last two classes
7394915,the last three days
7395196,a good 10 years
7395994,the last two hours
7397333,the past four hours
7401850,a noded two binary trees
7402537,"the past 20 , 30 years"
7402709,the past few years
7402715,the last two years
7402787,the past two years
7402823,the last two years
7403103,the last five bubbles
7403105,the last five bubbles
7403123,"The regular twist two , three turns"
7403131,The next four bubbles
7403141,the last four bubbles
7403151,The next three bubbles
7403159,the last three bubbles
7403203,the next few days
7406852,the first two cases
7407088,the first two terms
7407217,the additional three statements
7407753,the last six deliveries
7407829,the first 2 balls
7408981,the last five years
7409004,An extra two or three years
7409021,the same three themes
7409543,the next ten minutes
7409623,the last two days
7412019,an average 17 fields
7412073,The top 10 results
7412918,the first 10 years
7412928,the first five years
7413016,the last few years
7418394,the usual two events
7418655,the first 10 minutes
7419540,the last few videos
7419596,the last few minutes
7420512,a small beginning 182 years
7420548,the next two days
7422171,the next three years
7423017,the next 14 weeks
7423035,"a mere 15,000 year humans"
7423182,the next 14 weeks
7423602,these last eight years
7424299,the past 15 years
7425346,the last few days
7427320,the last two years
7427340,the last 13 years
7428377,the last ten years
7428505,the top hundred - two hundred fans
7431720,the next three years
7431768,the last two years
7431782,the last six months
7431870,the last election three years
7434906,the past several decades
7435839,the last ten years
7436356,the same 50 words
7436576,the upper half 10 litres
7436817,the last 49 years
7436873,"that entire 42,000 miles"
7436875,"this entire 42,000 miles"
7438054,the next 50 years
7440149,the past five years
7440630,the final three teams
7441533,"the late 1800s , the royalists"
7442290,the last few years
7443863,the next few days
7445761,the past few months
7448592,the last several videos
7449363,The standard deviation 5 points
7449405,"a little higher , 70 points"
7449425,the past two years
7449432,the top 100 business schools
7449602,the other two plates
7449782,a modest ninety - eight degrees
7449965,the early 1900 's
7450109,the early 1770 's
7450462,the next 2 principles
7451409,"the next 15 , 20 , 30 years"
7451603,the past 4 months
7451671,the next 20 registrants
7451681,the next twenty people
7452052,the last 120 years
7453175,the last 30 years
7454002,the next few weeks
7456327,the last few years
7456823,the last ten minutes
7459388,The last two paintings
7459627,the past five years
7460194,the last couple days
7462723,these individual 100 people
7462727,the other 100 people
7463085,a long two months
7464097,"the last , almost 100 years"
7464107,the flatter more level areas
7464776,the last three years
7465382,the next 4 years
7465386,the next 90 days
7465495,the first 30 days
7466186,the last four years
7466600,the last three years
7467046,the next two hours
7467103,the next 48 hours
7468433,the next few days
7471725,The last two homework assignments
7471962,the last four weeks
7472142,the other 8 planets
7475105,the past five years
7475237,the past five years
7475296,any good five men
7476950,the other two operations
7476998,The other 99 buckets
7477112,these next couple slides
7477182,the first three digits
7477184,the same last three digits
7477186,the last three digits
7477223,the last three digits
7477422,the first three digits
7477558,a great many stories
7477971,the next two years
7478539,a little bit more freedom for women
7480379,the last 5 years
7480567,the past 27 months
7481032,the last 36 hours
7481558,the next two hours
7482948,the next two hours
7483877,the same ten days
7484075,the same color-- 12.7 moles
7484207,a horrible memory-- 406 grams
7484954,The last couple days
7485077,the next few minutes
7485341,the last few months
7486114,an additional 22 miles
7486116,the first eight miles
7486193,the last two times
7491338,a wonderful few hours
7493398,the last ten years
7496210,The first six teams
7500396,the next few months
7501304,the past 40 years
7502271,the next few years
7506277,the next five years
7506279,a strange one incidental autopsy findings
7506892,the last two and a half years
7507167,the past three years
7507175,a half million workers
7507201,the next 25 years
7507284,the previous 250 years
7507706,the last 5 years
7507728,the past 26 years
7509863,the last two conditions
7509945,the other two systems
7510206,the next twenty - three songs
7512264,the whole nine yards
7515750,the next few videos
7515774,the next few videos
7515818,the next two videos
7515820,the next few videos
7515831,the next few videos
7516485,the next 15 minutes
7516574,the last several years
7517122,The next few lectures
7517521,an electrical engineer 75 years
7518962,the last several years
7519031,"a nother 100,000 mathematicians"
7519612,The last 100 years
7520740,The past hundred years
7521706,the past three years
7523454,the last 10 years
7525637,a very young 92 years
7527942,the last 6 months
7528207,the next few days
7528989,the next few weeks
7529589,these past 28 years
7531096,the only five people
7532653,the first two numbers
7533055,the lower forty - eight states
7535410,the next few videos
7535498,these last 3 data
7536276,the last fifty years
7536278,the next fifty years
7536312,the last 50 years
7536313,The last three letters
7536414,the last 20 years
7540237,the other five or six subtypes
7540415,the same answer 10 billion years
7541033,the next 14 minutes
7541156,the last 4 digits
7545540,the next 24 hours
7545801,the next 48 hours
7545901,the next nine years
7547544,the next 48 hours
7548432,the past 18 years
7549788,The last 10 years
7550524,the minus five square meters
7550748,the minus seven meters
7550822,the linear part-- nine to ten centimeters
7553586,The next four seminars
7553592,The last two seminars
7553672,the last two areas
7553708,The last three areas
7554589,the last two months
7558678,the last three scriptures
7559079,the last five years
7559107,the last ten years
7559295,the same six eggs
7560054,the last 10 years
7560056,the last 10 years
7560415,the last three hours
7560792,the past 150 years
7561623,the next few minutes
7561842,the other 9 workers
7561974,the last five years
7562633,the past 4 years
7562655,the past eight years
7563238,the first 2 years
7563240,the first two years
7563242,The first two years
7563254,the first 2 years
7563821,the first 5 and 1/2 billion numbers
7565116,these last few months
7567304,the other 2 things
7567326,the first 10 seconds
7567411,the lowest temperature 800 million degrees
7567514,the full 10 volts
7568054,the last 30 years
7568616,the past two years
7571060,the last few pirates
7571213,the fifth times 3 cubed
7573072,the last several years
7573190,the first two years
7573693,those first couple weeks
7573972,the next 7 days
7574233,the first two folds
7576630,the last ten years
7577521,the first two or three seconds
7577601,the top two moments
7577926,the past eight years
7578379,the last 3 months
7580474,the past few months
7581741,a full 200 yards
7583344,the first 2 days
7583386,the last few years
7583634,a wooden helix 115 cm
7583692,the same ten minutes
7584079,The first two bubbles
7584107,the last two bubbles
7585577,the last six years
7588041,the other three home cooks
7588102,the next three to four minutes
7590202,the past four days
7590680,the whole fifty years
7590902,all churchgoing goody two shoes
7592102,the other two hundred and six times
7592301,the first few hundred photos
7593517,the last 6 months
7593709,the next four seconds
7594234,a good ten years
7594745,the arithmetic expression two times
7595228,the next five minutes
7596021,the first couple bites
7597170,the last couple days
7597922,the next few weeks
7598172,the past three days
7606604,the bottom screen 4.18 inches
7608449,a record 1.5 million pre
7608844,the past 130 years
7609158,the last eight years
7609595,the last 25 years
7610535,the last eight years
7610678,the next two hours
7610690,the next two hours
7610818,the next eight billion years
7610996,the next two billion years
7611026,the first four billion years
7611094,the last 500 million years
7611100,the next 160 million years
7611398,the past five years
7611406,the last three minutes
7611437,the last couple raids
7611502,a half dozen places
7611704,the next several millennia
7611761,"the next 1,000 years"
7611867,"the last 2,000 years"
7612009,"the previous 2,000 years"
7612468,the last eight months
7613470,the usual one or two things
7614544,the last few years
7615637,the last few bits
7616557,the last 30 days
7617472,those first two symptoms
7617798,the first two weeks
7617918,the first two weeks
7617936,the first couple weeks
7617938,the first couple weeks
7617940,the first two weeks
7617944,the first two weeks
7618672,the past several years
7618712,the other two conditions
7618866,the last few minutes
7618931,"these large , more complex problems"
7619126,the incoming 14 trucks
7619325,a little bit more remote areas
7620230,the past five years
7620940,a tremendous 60 years
7622162,a measly 17 points
7627171,the last four years
7627217,the last couple years
7627699,the last three years
7627776,the next four years
7628026,the next 10 countries
7628591,the past several years
7628728,the last four years
7629160,the last four years
7629162,the last four years
7629184,these last four years
7629230,the last four years
7629587,the last 50 years
7629732,"the next 10,000 years"
7629750,the early 90 's
7633510,a total twenty fractions
7633561,the best 2 - D gels
7633740,a good six months
7633766,the next ten years
7634420,a human embryo three weeks
7634468,the same 46 chromosomes
7634611,the next six and a half months
7635177,the last two days
7637122,the last few days
7637906,the last six years
7639373,the first few frames
7639387,the first few frames
7639397,the first few frames
7639398,the first few frames
7640278,the first 90 minutes
7640795,the last six weeks
7641072,the first few exercises
7641221,the last 20 years
7641657,these last two videos
7642144,the next 30 seconds
7643189,the last 14 years
7643263,the last 160 thousand years
7643608,the next two or three weeks
7644602,the last three flips
7647490,the past few years
7647646,the next two weeks
7648371,the first four years
7649361,the past few years
7652381,the last 18 years
7652882,THE NEXT THREE YEARS
7653703,the previous two seasons
7653739,the first two guys
7654331,The last two strategies
7656145,the first two readings
7656426,the last ten years
7656458,the last 40 years
7656998,the next 15 days
7657313,the first time 13 years
7657966,the next few slides
7658317,the last several years
7658396,the last 20 years
7658450,the last couple days
7658492,the last 5 or 6 years
7658896,the last three decades
7659054,the past two years
7665432,the last four years
7665434,The last four years
7666061,the last ten years
7666062,the early 1960 's
7666205,the first ten years
7666274,the top 38 home cooks
7666302,the top 38 home cooks
7666599,the next few days
7669111,the last six weeks
7669391,an additional 3 years
7669756,The last ten years
7670524,the past several videos
7670779,the past several videos
7671132,the last four years
7673075,the past 17 years
7673908,a great many things
7680164,the last 24 hours
7680417,the past three years
7680536,the next two days
7680661,the next two days
7680870,The other 17 employees
7681194,the last 15 years
7681627,a rough couple days
7685946,the next four hours
7685993,"the most , two guys"
7686257,the past few hours
7686488,The next two names
7688197,the following five attributes
7688239,the first two years
7689694,The last 20 cigars
7689695,the last 20 cigars
7690635,-A mere seven days
7690642,the last three seasons
7692166,the last 1 20 years
7692303,a solar array 96 miles
7692389,the next 8 1/2 years
7692513,A great many billionaires
7693926,the last five years
7694781,the only decent truck stop 60 miles
7695713,the last 15 years
7696261,the past two nights
7696316,"a whopping 80,000 - pounds"
7699779,the last five years
7704682,the next few weeks
7704769,the last 24 hours
7704884,the last 2 calls
7707817,the next two years
7709032,the last seven years
7710068,the past 25 years
7712455,the best 99 cents
7712910,the next two days
7713424,the next 24 hours
7715990,the last three years
7717842,the last three years
7719659,the last three years
7724618,the past three years
7728555,the last 20 years
7730414,the past three years
7730675,A mere 10 days
7730715,a sizzling 17 degrees
7732441,the last two days
7732571,the last two days
7733247,the next few days
7733549,the last two days
7733672,the last two days
7734396,the next few days
7734878,the first Rs.2 lakhs
7736481,the other two bullets
7740127,the last few years
7740281,the funniest ten minutes
7740653,the past couple years
7744708,the past 3 months
7747899,the past three years
7748716,the last four weeks
7749956,the last four weeks
7752519,the last three hours
7753112,The other two set of twins
7753585,the past 24 hours
7755747,a good few marriages
7756535,the last 15 minutes
7757332,the next six months
7761583,the last couple months
7763862,the past 17 days
7764552,the last two tribal councils
7764699,the next three days
7765336,the last five years
7765727,the past 30 minutes
7768416,"the next 5 , 6 months"
7768702,the last 50 years
7771615,a burnt fucking truck five miles
7772805,The last few days
7773118,the last six months
7775714,the next few days
7776048,the last two weeks
7776477,the last 15 years
7778365,the last two cases
7781443,the next 20 years
7781661,the last five months
7781837,the whole 20 years
7782736,the last two days
7784226,the past five years
7794459,the last few years
7797708,"these last five , six , seven , ten years"
7798386,the best two rock breakers
7803120,the last few months
7803165,the last three months
7804712,the last few months
7804765,the last three months
7806316,the next 20 years
7806482,the last few months
7806542,the last three months
7807460,the next 2 weeks
7807957,the past six months
7812152,the last 36 hours
7820737,the next few days
7832932,the first 30 seconds
7833721,the first five times
7833865,the next 36 hours
7835747,an unfuckable wife and 4 kids
7838246,the next few months
7840278,the next few months
7842293,the next few months
7845932,the last 6 weeks
7848496,the last three years
7848964,the last three days
7851887,"the most , three days"
7852169,the first two fingers
7852170,the other two fingers
7853119,the next thirty minutes
7856409,the next few months
7856497,a great 10 months
7856624,the first few minutes
7860282,the last few years
7860691,the next 20 years
7861921,those last eight years
7862152,an extra 15 minutes
7862457,those last eight years
7865329,the last 30 years
7872210,a great many friends
7873808,the next 24 hours
7875425,the last two or three years
7877731,The next several weeks
7878893,The next several weeks
7882328,the next five minutes
7883675,the last two years
7884610,a lousy two weeks
7885527,a lousy two weeks
7886322,the other three votes
7888897,The first few weeks
7889732,The first few weeks
7892642,the next three hours
7892658,the next few days
7892676,the first five times
7893022,the early 1 460 's
7893188,the next 1 6 years
7895358,the last few years
7902008,the longest three minutes
7903721,the last 24 hours
7904954,the last 24 hours
7909420,the most ten minutes
7911165,the most ten minutes
7913833,the past 10 years
7914217,the past few days
7914885,the next 10 days
7915037,a dead body 3 days
7916210,the last three months
7916520,the last three months
7918944,the last 10 days
7919076,The first 24 hours
7919613,the next 20 hours
7922455,the past ten years
7923326,these past few years
7940953,the next four years
7944688,these last 14 hours
7950166,the past five years
7954033,the last three weeks
7954942,the next three weeks
7956362,the last three weeks
7956610,the past five months
7958387,the first two groups
7958443,the next few minutes
7959133,the first two groups
7959189,the next few minutes
7961395,the last three years
7961581,the last twelve hours
7961773,the last nine hours
7961863,the last six years
7962410,the first 6 months
7962476,the first 3 months
7967339,the first 24 hours
7967470,the last few months
7967612,the whole nine yards
7968287,both got four doors
7968935,the last two years
7979281,the past 20 years
7979528,the next 20 years
7979984,"the other two , all ink blots"
7980722,the first few days
7981258,"the last 2,000 years"
7981859,These last five hours
7982967,the next few hours
7983327,the last few minutes
7983682,the next few hours
7984013,the last few minutes
7984689,the first two categories
7984852,the last 6 months
7985349,a tense two weeks
7986730,the last four days
7988907,the last 19 hours
7989267,the past few months
7989484,the next two hours
7989694,the past few months
7989928,the next two hours
7991446,the first three names
7992838,the last 1OO years
7992840,these last 6 years
7993069,the past six weeks
7995845,the next few weeks
7996948,the past few months
7997310,the next few weeks
7999061,the last 25 years
8000827,the last 24 hours
8002282,the last 24 hours
8004261,the strongest 31 men
8005475,the strongest 31 men
8007183,the past few years
8010546,the last few years
8010714,the first few words
8011085,the next 10 to 20 years
8011092,the last twenty years
8011178,the fastest hundred yards
8011337,the first nine months
8013024,the past six years
8017680,these past few months
8017803,these past few days
8018226,these past few weeks
8020748,the last five hours
8021647,the last five hours
8022524,the last five hours
8023198,the past 25 years
8023652,the past fifty years
8024074,the last three designers
8024298,the other three tables
8029009,the last five minutes
8029018,the last 1 0 seconds
8029673,the next five minutes
8031503,the next two weeks
8032015,the past few weeks
8032078,a further twelve miles
8032102,the last seven years
8032337,the first forty miles
8032349,those first forty miles
8032393,the vital forty miles
8032665,an astonishing ten miles
8038885,the next few hours
8039142,the next two hours
8039639,the next few hours
8039735,the past six hours
8039932,the next two hours
8040759,the last four years
8042680,the next several years
8043269,the last few days
8044542,the past two full moons
8044676,the last six months
8045121,the next 50 years
8047430,the last 12 hours
8048409,the first few bags
8049920,the same two words
8051115,these past few days
8051952,the last two finalists
8052824,these past three years
8063016,the next few days
8069349,a long two weeks
8069441,the next eight minutes
8070287,the last ten years
8070441,The last 35 years
8074672,the last few days
8076545,the last few years
8077209,the last few days
8077407,the last few years
8077551,the last hundred years
8078142,the past few years
8082125,the next 20 years
8083046,a balmy 8 degrees
8085548,the last eight hours
8087328,a very interesting five years
8087329,"a sudden , two years"
8087805,the same two people
8088407,the next two days
8088411,the last two years
8089017,the next five minutes
8093321,the last few years
8093836,the past 20 minutes
8094442,the next six months
8095583,the past few years
8096047,the last two weeks
8096160,a certain few classics
8096684,the past few years
8097791,an estimated 12 million opium addicts
8098223,the next four days
8098290,the first ten solos
8100919,the last few days
8101450,the last few weeks
8104177,the last four days
8105995,a significant breakthrough two nights
8108214,the past three months
8112998,the past ten years
8113045,the last few decades
8115379,the last ten times
8117339,the past six months
8117581,the past few years
8117762,a large storage facility three blocks
8117796,the past seven years
8117862,this past six months
8118157,the past six months
8118387,the past few years
8119557,the past two years
8120553,the past two years
8122581,the top 10 movie stars
8123325,the past few parties
8124265,The first twenty - four hours
8124953,the last 28 years
8126712,the first five minutes
8128848,the next 50 years
8128986,the last ten thousand years
8132698,the past two months
8132713,the past two months
8132817,the past two months
8133732,the last 16 years
8134390,the next few days
8136538,the last few years
8136761,a good 20 to 25 feet
8138798,a quick few things
8139627,the past few years
8139636,the last 10 years
8139657,the next three hours
8139720,the last two weeks
8145030,the next 100 days
8146715,the past six years
8150329,the past seven days
8150342,the past seven years
8150557,the past 10 years
8150559,The last 10 years
8151715,the past 3 years
8153057,the past 7 years
8153598,The first three stages
8155217,the next 39 months
8155733,the next 10 minutes
8156387,The next two days
8156504,the past few months
8156978,the last six months
8161068,"the last 10,000 years"
8161251,that front door 16 years
8161336,the first two pictures
8161474,the first two films
8161933,the next 48 minutes
8162376,a key communication tool and many animals
8162960,the past few years
8163127,the next few days
